Date,Open,High,Low,Close,Adj Close,Volume
2016-10-14,91.769997,91.769997,91.290001,91.300003,87.281883,4345700
2016-10-17,91.349998,91.470001,90.559998,90.830002,86.832573,5134600
2016-10-18,91.400002,91.739998,90.980003,91.169998,87.157600,4890800
2016-10-19,91.269997,92.139999,91.000000,91.930000,87.884163,6140500
2016-10-20,91.660004,92.320000,91.440002,92.029999,87.979759,6153200
2016-10-21,91.330002,94.190002,90.599998,93.029999,88.935745,13814500
2016-10-24,93.489998,94.150002,92.800003,93.370003,89.260796,7281000
2016-10-25,93.139999,93.360001,92.639999,92.750000,88.668076,6380700
2016-10-26,92.389999,93.720001,91.900002,93.489998,89.375511,7152800
2016-10-27,93.800003,94.339996,93.309998,94.019997,89.882179,6647000
2016-10-28,93.889999,94.400002,93.529999,93.849998,89.719658,7309100
2016-10-31,93.720001,93.820000,92.309998,92.690002,88.610710,9957600
2016-11-01,92.779999,92.989998,91.660004,92.389999,88.323921,6449800
2016-11-02,91.910004,92.559998,91.690002,91.910004,87.865036,6716200
2016-11-03,92.260002,94.129997,92.239998,93.370003,89.260796,7751400
2016-11-04,93.500000,93.790001,92.360001,92.449997,88.381279,7456500
2016-11-07,93.769997,94.480003,92.949997,94.430000,90.274132,6996100
2016-11-08,94.529999,94.849998,93.900002,94.379997,90.226334,6226900
2016-11-09,92.290001,94.919998,92.110001,94.639999,90.474884,8635700
2016-11-10,94.889999,96.059998,94.230003,94.959999,90.780815,13777900
2016-11-11,97.180000,98.320000,95.779999,97.680000,93.381104,23008100
2016-11-14,97.559998,98.309998,97.449997,97.919998,93.610550,13208400
2016-11-15,97.900002,98.139999,97.419998,97.699997,93.400223,7184600
2016-11-16,98.330002,99.169998,98.099998,99.120003,94.757736,9702400
2016-11-17,99.050003,99.500000,98.269997,99.370003,94.996735,8662600
2016-11-18,99.050003,99.370003,98.139999,98.239998,93.916458,8586100
2016-11-21,98.110001,98.269997,97.000000,97.629997,93.333298,10771100
2016-11-22,97.400002,97.930000,97.269997,97.709999,93.409782,5323700
2016-11-23,97.669998,98.279999,97.589996,98.260002,93.935577,5897400
2016-11-25,98.709999,99.070000,98.500000,98.820000,94.470932,4396800
2016-11-28,98.519997,99.199997,98.320000,98.970001,94.614342,7106700
2016-11-29,99.239998,99.680000,98.970001,99.669998,95.283516,8396800
2016-11-30,99.400002,100.290001,99.000000,99.120003,94.757736,11369200
2016-12-01,99.129997,99.750000,98.620003,98.940002,94.585655,9958100
2016-12-02,98.790001,99.080002,98.250000,98.500000,94.165024,7737200
2016-12-05,98.980003,100.269997,98.680000,99.959999,95.560760,11331500
2016-12-06,99.949997,100.720001,99.820000,100.660004,96.229950,8427500
2016-12-07,100.510002,102.070000,100.440002,101.989998,97.501419,12255700
2016-12-08,101.470001,103.959999,101.470001,103.379997,99.591896,16524800
2016-12-09,103.489998,105.519997,103.180000,104.860001,101.017670,12173900
2016-12-12,104.610001,104.699997,103.730003,104.059998,100.246986,7880200
2016-12-13,104.199997,104.309998,103.709999,103.849998,100.044685,7393200
2016-12-14,103.620003,104.410004,103.500000,104.050003,100.237366,7961900
2016-12-15,103.849998,105.639999,103.820000,104.389999,100.564896,8745400
2016-12-16,104.709999,104.730003,103.750000,103.910004,100.102493,12635500
2016-12-19,105.699997,106.260002,105.070000,105.300003,101.441551,11475600
2016-12-20,105.639999,106.199997,105.059998,105.459999,101.595695,8947300
2016-12-21,104.610001,105.910004,104.510002,105.559998,101.692024,5202400
2016-12-22,104.959999,105.489998,104.699997,105.419998,101.557159,5230800
2016-12-23,105.239998,105.339996,104.750000,105.150002,101.297058,3238800
2016-12-27,104.849998,105.559998,104.779999,105.169998,101.316315,3639500
2016-12-28,104.989998,105.320000,104.059998,104.300003,100.478203,5178600
2016-12-29,104.230003,104.769997,103.870003,104.559998,100.728668,5896800
2016-12-30,104.570000,105.000000,103.959999,104.220001,100.401131,6983300
2017-01-03,105.300003,106.900002,105.209999,106.080002,102.192978,8884300
2017-01-04,106.639999,107.500000,106.250000,107.440002,103.503136,8322000
2017-01-05,107.169998,107.620003,106.790001,107.379997,103.445335,6303000
2017-01-06,108.019997,109.349998,107.750000,108.980003,104.986710,9551300
2017-01-09,108.580002,108.830002,108.110001,108.360001,104.389435,6195200
2017-01-10,107.900002,108.820000,107.349998,108.379997,104.408699,7901900
2017-01-11,108.540001,109.489998,108.379997,109.440002,105.429863,7616800
2017-01-12,108.120003,109.000000,107.430000,107.529999,103.589836,8218900
2017-01-13,107.160004,108.349998,106.900002,108.059998,104.100426,6489000
2017-01-17,107.910004,108.930000,107.650002,107.970001,104.013718,7586500
2017-01-18,106.930000,108.400002,106.809998,108.160004,104.196762,7162900
2017-01-19,107.919998,108.010002,107.080002,107.279999,103.349007,5350200
2017-01-20,107.349998,107.820000,107.180000,107.660004,103.715080,5649000
2017-01-23,107.339996,107.680000,106.570000,107.120003,103.194862,5716600
2017-01-24,107.199997,108.059998,107.080002,107.900002,103.946289,5456100
2017-01-25,108.230003,108.419998,108.000000,108.040001,104.081154,6180200
2017-01-26,108.209999,108.620003,107.980003,108.059998,104.100426,6088100
2017-01-27,108.489998,109.400002,108.150002,109.300003,105.294975,5578300
2017-01-30,109.860001,111.050003,108.959999,110.940002,106.874886,13793600
2017-01-31,110.589996,110.800003,109.980003,110.650002,106.595520,8485800
2017-02-01,110.709999,111.989998,110.680000,111.300003,107.221703,10501300
2017-02-02,111.209999,111.540001,110.550003,110.610001,106.556984,6515900
2017-02-03,110.900002,111.150002,110.209999,110.300003,106.258347,7923400
2017-02-06,109.919998,110.150002,109.300003,109.570000,105.555099,6896300
2017-02-07,109.650002,109.730003,108.769997,109.000000,105.005981,10184800
2017-02-08,109.559998,111.419998,108.980003,109.000000,105.005981,13615500
2017-02-09,109.000000,109.849998,109.000000,109.489998,105.478020,6369700
2017-02-10,109.349998,109.800003,108.580002,109.260002,105.256462,7671800
2017-02-13,108.949997,109.900002,108.900002,109.650002,105.632164,5653200
2017-02-14,109.800003,110.330002,109.529999,110.330002,106.287247,4768700
2017-02-15,109.910004,110.680000,109.800003,110.180000,106.142738,7087100
2017-02-16,110.339996,110.870003,110.089996,110.709999,106.653320,7179600
2017-02-17,110.239998,110.500000,109.519997,110.059998,106.027130,6349200
2017-02-21,109.940002,110.209999,109.800003,110.010002,105.978981,5432700
2017-02-22,109.690002,110.279999,109.529999,110.120003,106.084938,5478400
2017-02-23,110.300003,110.489998,109.589996,109.730003,105.709229,5470400
2017-02-24,109.620003,110.320000,109.099998,110.320000,106.277611,4786800
2017-02-27,109.930000,110.470001,109.830002,110.230003,106.190910,3547700
2017-02-28,110.000000,110.400002,109.830002,110.089996,106.056030,4766000
2017-03-01,110.660004,111.800003,110.660004,111.040001,106.971237,7418100
2017-03-02,111.000000,111.209999,110.449997,110.589996,106.537712,4715600
2017-03-03,110.589996,111.500000,110.040001,111.239998,107.163895,5837900
2017-03-06,110.769997,110.980003,110.089996,110.669998,106.614784,4983200
2017-03-07,110.699997,110.930000,110.160004,110.860001,106.797821,5114400
2017-03-08,110.870003,111.320000,110.660004,110.839996,106.778549,4929900
2017-03-09,110.900002,111.320000,110.690002,111.029999,106.961594,4005700
2017-03-10,111.400002,111.500000,110.690002,110.919998,106.855629,4027400
2017-03-13,110.919998,111.680000,110.820000,111.519997,107.433640,5213600
2017-03-14,111.730003,112.889999,111.720001,112.309998,108.194679,7273500
2017-03-15,112.430000,112.449997,111.150002,111.870003,107.770821,5319500
2017-03-16,112.180000,112.320000,111.400002,111.709999,107.616669,4409400
2017-03-17,111.870003,112.089996,111.180000,111.760002,107.664841,9061200
2017-03-20,112.070000,113.160004,112.050003,112.709999,108.580032,8156300
2017-03-21,112.970001,113.099998,111.540001,111.750000,107.655205,7109800
2017-03-22,111.849998,112.180000,111.349998,112.080002,107.973122,5044700
2017-03-23,111.709999,112.980003,111.660004,112.239998,108.127258,8307900
2017-03-24,112.400002,112.580002,111.680000,112.139999,108.030914,4707300
2017-03-27,111.809998,112.550003,111.449997,112.379997,108.262131,4469800
2017-03-28,112.599998,113.239998,112.019997,113.050003,108.907578,6280900
2017-03-29,112.660004,112.940002,112.309998,112.529999,108.406624,3781200
2017-03-30,112.529999,113.300003,112.279999,113.180000,109.032806,4192800
2017-03-31,113.000000,113.709999,112.949997,113.389999,109.235123,4617400
2017-04-03,113.180000,113.650002,112.430000,113.199997,109.052078,4643300
2017-04-04,113.150002,113.550003,112.830002,113.040001,108.897942,3386100
2017-04-05,113.580002,113.839996,112.790001,113.000000,108.859413,4795100
2017-04-06,112.849998,113.419998,112.389999,113.050003,108.907578,4744000
2017-04-07,112.820000,113.279999,112.529999,112.580002,108.454796,4300700
2017-04-10,112.800003,112.889999,112.040001,112.430000,108.310295,4053600
2017-04-11,113.680000,113.830002,112.589996,113.070000,108.926842,5230800
2017-04-12,113.029999,113.279999,112.760002,113.040001,108.897942,4086300
2017-04-13,113.040001,114.250000,112.989998,113.199997,109.052078,6530800
2017-04-17,113.330002,113.940002,113.220001,113.779999,109.610817,5120200
2017-04-18,113.480003,114.750000,113.000000,114.190002,110.005806,6191100
2017-04-19,114.559998,115.000000,113.540001,113.730003,109.562668,5303400
2017-04-20,114.169998,115.050003,113.870003,114.790001,110.583824,5279300
2017-04-21,114.379997,115.120003,114.269997,114.440002,110.246643,6654500
2017-04-24,115.260002,115.379997,113.660004,113.699997,109.533760,7294600
2017-04-25,113.730003,115.519997,113.680000,115.180000,110.959526,6918300
2017-04-26,115.400002,115.959999,114.860001,115.580002,111.344872,4809800
2017-04-27,115.800003,116.099998,115.389999,115.839996,111.595345,3910800
2017-04-28,115.870003,115.900002,115.239998,115.599998,111.364136,3987600
2017-05-01,115.589996,115.610001,114.720001,114.730003,110.526016,4963300
2017-05-02,114.870003,114.989998,113.680000,114.370003,110.179207,6604600
2017-05-03,114.029999,114.089996,111.180000,111.620003,107.529976,11521200
2017-05-04,110.580002,111.300003,109.059998,111.169998,107.096474,10691200
2017-05-05,111.489998,112.150002,110.919998,111.989998,107.886414,5871400
2017-05-08,112.389999,112.389999,111.000000,111.419998,107.337303,5980100
2017-05-09,111.550003,112.150002,110.349998,112.070000,107.963478,9337400
2017-05-10,109.000000,109.660004,108.129997,109.660004,105.641800,17061100
2017-05-11,109.739998,110.010002,108.500000,109.580002,105.564735,8021300
2017-05-12,109.800003,109.889999,109.269997,109.690002,105.670692,5067700
2017-05-15,109.730003,110.080002,109.120003,109.129997,105.131218,6241300
2017-05-16,109.129997,109.230003,107.820000,107.980003,104.023354,10047100
2017-05-17,107.980003,107.980003,105.230003,106.309998,102.414536,12763200
2017-05-18,105.980003,107.309998,105.980003,106.680000,102.770981,6532200
2017-05-19,106.760002,107.860001,106.699997,107.519997,103.580193,6336700
2017-05-22,107.650002,108.199997,107.410004,107.629997,103.686172,5487200
2017-05-23,107.680000,107.800003,106.910004,107.019997,103.098534,7542600
2017-05-24,107.150002,107.830002,106.930000,107.709999,103.763245,4366700
2017-05-25,108.129997,108.129997,106.779999,107.269997,103.339363,8030400
2017-05-26,107.709999,108.489998,107.480003,108.410004,104.437599,6236800
2017-05-30,108.489998,108.599998,107.949997,108.339996,104.370155,4813400
2017-05-31,108.400002,108.650002,107.639999,107.940002,103.984833,9963600
2017-06-01,107.730003,108.209999,107.169998,108.209999,104.244919,5907400
2017-06-02,108.459999,108.639999,106.949997,107.180000,103.252670,10876900
2017-06-05,107.040001,107.220001,106.110001,106.519997,102.616844,6372800
2017-06-06,106.169998,106.190002,104.610001,105.500000,101.634232,9589500
2017-06-07,105.790001,106.250000,105.540001,105.919998,102.038826,5777700
2017-06-08,105.919998,105.919998,104.160004,104.320000,100.497467,11002400
2017-06-09,104.279999,105.919998,104.080002,105.620003,101.749825,9392500
2017-06-12,105.620003,107.199997,105.620003,107.040001,103.117798,8049500
2017-06-13,107.139999,107.260002,106.160004,106.559998,102.655388,4918900
2017-06-14,106.949997,107.010002,105.760002,106.139999,102.250778,4781100
2017-06-15,105.940002,106.160004,105.230003,105.980003,102.096634,5309900
2017-06-16,106.279999,106.349998,104.769997,105.510002,101.643867,8683400
2017-06-19,105.599998,106.000000,105.190002,105.370003,101.508995,5956200
2017-06-20,105.070000,105.300003,103.809998,103.940002,100.131393,7895700
2017-06-21,104.389999,105.080002,103.540001,104.800003,100.959877,7765700
2017-06-22,104.709999,104.769997,104.089996,104.220001,100.401131,6156000
2017-06-23,103.830002,104.580002,103.169998,104.360001,100.536003,18147900
2017-06-26,104.599998,105.849998,104.559998,105.570000,101.701660,5867000
2017-06-27,105.330002,106.150002,105.139999,105.410004,101.547523,5694500
2017-06-28,106.019997,107.540001,104.519997,106.860001,102.944397,7874400
2017-06-29,106.800003,107.410004,105.330002,105.709999,101.836533,7268700
2017-06-30,106.250000,106.559998,105.500000,106.250000,102.356750,5113800
2017-07-03,106.760002,108.620003,106.760002,107.459999,103.522408,5399400
2017-07-05,107.830002,107.849998,105.290001,105.629997,101.759453,8049700
2017-07-06,104.610001,104.690002,102.940002,103.349998,100.303665,8690800
2017-07-07,103.510002,103.730003,102.720001,103.320000,100.274559,6030900
2017-07-10,103.300003,103.910004,102.870003,103.589996,100.536598,4421300
2017-07-11,103.599998,104.190002,103.190002,103.839996,100.779228,4557300
2017-07-12,104.339996,104.650002,103.650002,104.379997,101.303322,5203300
2017-07-13,104.449997,105.339996,104.040001,104.290001,101.215965,5339500
2017-07-14,104.430000,105.250000,104.410004,105.089996,101.992386,4370300
2017-07-17,105.169998,105.419998,104.709999,104.790001,101.701225,3973800
2017-07-18,104.599998,105.800003,104.309998,105.750000,102.632927,5740500
2017-07-19,106.129997,106.870003,106.050003,106.820000,103.671387,5789400
2017-07-20,106.989998,107.709999,106.750000,107.360001,104.195480,6185500
2017-07-21,107.099998,107.330002,106.809998,107.089996,103.933426,4328500
2017-07-24,107.309998,107.540001,106.900002,107.000000,103.846092,4615500
2017-07-25,107.599998,107.739998,106.199997,106.419998,103.283180,5394700
2017-07-26,106.550003,107.029999,106.309998,106.940002,103.787857,4149000
2017-07-27,107.690002,110.000000,107.440002,110.000000,106.757668,10468700
2017-07-28,109.980003,110.190002,109.669998,109.959999,106.718842,4864500
2017-07-31,110.019997,110.139999,109.339996,109.930000,106.689720,6815300
2017-08-01,109.980003,110.830002,109.949997,110.610001,107.349686,5987200
2017-08-02,109.879997,109.879997,107.519997,108.669998,105.466866,8812700
2017-08-03,108.519997,109.169998,108.050003,109.120003,105.903603,6895800
2017-08-04,108.230003,108.500000,107.320000,107.690002,104.515755,8503800
2017-08-07,107.589996,107.650002,106.110001,106.349998,103.215240,8093100
2017-08-08,106.550003,107.139999,106.180000,106.980003,103.826683,9787100
2017-08-09,100.709999,103.000000,100.500000,102.830002,99.799004,27877600
2017-08-10,102.500000,102.820000,101.220001,101.349998,98.362633,12259900
2017-08-11,101.250000,102.510002,101.029999,101.989998,98.983765,9410400
2017-08-14,102.800003,102.809998,101.260002,101.400002,98.411148,9707300
2017-08-15,101.629997,102.099998,101.360001,101.510002,98.517914,8868500
2017-08-16,101.839996,102.650002,101.720001,102.199997,99.187569,6698800
2017-08-17,102.239998,102.589996,101.339996,101.379997,98.391747,6612400
2017-08-18,101.320000,101.739998,100.660004,100.699997,97.731781,6893900
2017-08-21,100.639999,101.419998,100.529999,101.169998,98.187927,6492700
2017-08-22,101.410004,102.910004,101.169998,102.769997,99.740761,6888700
2017-08-23,102.480003,102.980003,101.480003,101.500000,98.508202,5954400
2017-08-24,101.820000,102.029999,101.430000,101.519997,98.527618,6976600
2017-08-25,101.690002,102.690002,101.559998,102.410004,99.391388,6186900
2017-08-28,102.489998,102.849998,102.080002,102.559998,99.536957,5630400
2017-08-29,102.000000,102.989998,101.820000,102.570000,99.546661,6011700
2017-08-30,102.480003,103.449997,102.480003,102.870003,99.837830,6573200
2017-08-31,103.000000,103.190002,101.000000,101.199997,98.217041,9823800
2017-09-01,101.650002,101.919998,101.360001,101.500000,98.508202,7827400
2017-09-05,102.000000,102.550003,100.900002,101.599998,98.605255,9346100
2017-09-06,101.760002,102.040001,100.889999,101.500000,98.508202,7531000
2017-09-07,101.550003,101.860001,96.199997,97.059998,94.199081,26419400
2017-09-08,96.489998,97.489998,96.260002,97.070000,94.208778,13147700
2017-09-11,97.900002,98.019997,96.959999,97.089996,94.228188,9610300
2017-09-12,97.589996,98.360001,97.129997,97.889999,95.004608,9151700
2017-09-13,98.239998,98.949997,98.019997,98.820000,95.907204,7615300
2017-09-14,98.790001,98.839996,97.540001,97.900002,95.014320,9710000
2017-09-15,98.050003,98.930000,98.000000,98.519997,95.616043,23870300
2017-09-18,98.389999,98.720001,97.720001,98.099998,95.208420,7013600
2017-09-19,98.230003,98.669998,98.080002,98.430000,95.528694,6970300
2017-09-20,98.760002,99.279999,98.620003,99.209999,96.285698,6459100
2017-09-21,99.190002,99.389999,98.750000,98.889999,95.975128,4958000
2017-09-22,98.550003,98.989998,98.529999,98.599998,95.693680,6359100
2017-09-25,98.599998,99.650002,98.419998,99.570000,96.635094,7492500
2017-09-26,99.639999,99.739998,98.610001,98.629997,95.722794,6220500
2017-09-27,98.970001,99.529999,98.019997,99.239998,96.314819,7596600
2017-09-28,98.769997,99.050003,98.000000,98.050003,95.159897,7149600
2017-09-29,97.889999,98.589996,97.660004,98.570000,95.664566,8185900
2017-10-02,99.309998,100.440002,99.110001,99.860001,96.916550,6923300
2017-10-03,100.050003,100.849998,99.910004,100.790001,97.819138,5447700
2017-10-04,100.739998,100.930000,100.199997,100.550003,97.586205,5126100
2017-10-05,100.639999,100.870003,100.019997,100.110001,97.159172,4736700
2017-10-06,99.949997,100.269997,99.339996,100.070000,97.120346,4360200
2017-10-09,100.809998,100.980003,99.449997,99.570000,96.635094,5429600
2017-10-10,99.989998,100.070000,98.660004,99.580002,96.644798,7704400
2017-10-11,99.580002,99.580002,98.050003,98.550003,95.645164,7984000
2017-10-12,97.559998,97.820000,96.809998,96.930000,94.072914,11018200
2017-10-13,96.800003,97.680000,96.800003,97.379997,94.509636,6858000
2017-10-16,97.639999,98.269997,97.540001,98.129997,95.237534,4911600
2017-10-17,98.400002,98.470001,97.860001,98.360001,95.460762,5942500
2017-10-18,98.360001,98.489998,97.550003,98.250000,95.354004,5404300
2017-10-19,98.190002,99.300003,98.110001,99.010002,96.091606,5634300
2017-10-20,99.449997,99.660004,98.940002,99.400002,96.470108,5938700
2017-10-23,99.120003,99.180000,98.629997,98.699997,95.790733,5888200
2017-10-24,98.519997,98.860001,98.059998,98.290001,95.392822,4966200
2017-10-25,98.050003,98.220001,97.449997,97.800003,94.917267,5144400
2017-10-26,97.580002,99.480003,97.250000,98.559998,95.654869,6167500
2017-10-27,97.900002,98.360001,96.889999,98.309998,95.412224,7868700
2017-10-30,98.120003,98.330002,97.699997,98.040001,95.150192,7093200
2017-10-31,97.940002,98.089996,97.379997,97.809998,94.926971,5701700
2017-11-01,98.129997,99.459999,98.000000,99.029999,96.111008,6920400
2017-11-02,98.870003,99.120003,98.019997,98.349998,95.451057,6799200
2017-11-03,98.360001,99.379997,97.900002,98.639999,95.732506,5416900
2017-11-06,98.370003,101.129997,98.349998,100.639999,97.673561,14728700
2017-11-07,101.290001,102.900002,100.739998,101.610001,98.614967,12177500
2017-11-08,101.879997,102.000000,100.419998,101.180000,98.197639,8023200
2017-11-09,100.830002,103.910004,100.800003,102.680000,99.653427,13172500
2017-11-10,104.989998,106.239998,104.080002,104.779999,101.691528,16701500
2017-11-13,104.139999,105.139999,103.980003,104.739998,101.652702,7856000
2017-11-14,104.570000,104.570000,103.000000,103.169998,100.128983,6929300
2017-11-15,102.750000,103.959999,102.449997,103.690002,100.633652,5691500
2017-11-16,103.629997,103.980003,102.760002,103.599998,100.546310,6410900
2017-11-17,103.220001,103.989998,102.970001,103.440002,100.391022,7500800
2017-11-20,103.419998,103.419998,102.699997,102.750000,99.721359,5112600
2017-11-21,102.970001,103.169998,102.790001,103.000000,99.963989,5725900
2017-11-22,103.220001,103.320000,102.690002,102.739998,99.711655,4140700
2017-11-24,102.910004,102.919998,102.449997,102.639999,99.614594,2217600
2017-11-27,102.629997,102.970001,102.379997,102.790001,99.760178,4007500
2017-11-28,102.559998,103.879997,102.169998,103.410004,100.361908,8401100
2017-11-29,103.500000,106.260002,103.430000,105.239998,102.137962,14503100
2017-11-30,105.360001,105.709999,104.470001,104.820000,101.730347,9949000
2017-12-01,104.580002,105.849998,103.870003,105.250000,102.147675,9258400
2017-12-04,106.500000,112.669998,106.500000,110.220001,106.971176,17824000
2017-12-05,109.529999,110.040001,106.519997,107.220001,104.059601,13055600
2017-12-06,107.169998,107.989998,105.360001,105.459999,102.351479,8121700
2017-12-07,105.739998,106.000000,104.489998,105.260002,102.157372,9948600
2017-12-08,104.910004,104.980003,104.080002,104.230003,101.971497,6536600
2017-12-11,104.870003,106.839996,104.769997,106.830002,104.515152,7434000
2017-12-12,107.139999,107.830002,106.589996,107.430000,105.102150,8147000
2017-12-13,108.150002,108.190002,106.750000,107.610001,105.278252,10368300
2017-12-14,107.290001,111.540001,107.199997,110.570000,108.174110,27571300
2017-12-15,111.980003,112.000000,110.599998,111.269997,108.858940,19978600
2017-12-18,111.839996,111.989998,110.309998,111.029999,108.624146,12270000
2017-12-19,111.330002,112.389999,110.769997,111.809998,109.387245,10546600
2017-12-20,111.620003,112.300003,109.690002,109.690002,107.313179,8661100
2017-12-21,109.720001,111.089996,109.190002,109.570000,107.195786,9372800
2017-12-22,109.489998,109.690002,108.449997,108.669998,106.315285,7378400
2017-12-26,108.489998,109.370003,107.889999,108.120003,105.777199,3982400
2017-12-27,108.419998,108.550003,107.459999,107.639999,105.307602,5624000
2017-12-28,108.000000,108.050003,107.059998,107.769997,105.434784,3477700
2017-12-29,108.050003,108.339996,107.510002,107.510002,105.180420,4538400
2018-01-02,108.949997,111.809998,108.559998,111.800003,109.377464,11014300
2018-01-03,112.190002,113.190002,111.449997,112.279999,109.847054,9237900
2018-01-04,112.949997,113.000000,111.629997,112.230003,109.798149,7417400
2018-01-05,112.680000,112.680000,111.239998,111.620003,109.201363,6008300
2018-01-08,110.889999,111.279999,109.540001,110.019997,107.636032,8052600
2018-01-09,110.129997,110.860001,109.860001,109.940002,107.557762,5838000
2018-01-10,109.959999,110.500000,109.010002,109.470001,107.097946,6060000
2018-01-11,110.250000,111.080002,109.510002,110.989998,108.585007,6427000
2018-01-12,111.320000,112.720001,111.000000,112.470001,110.032944,5899900
2018-01-16,113.070000,113.160004,110.620003,110.690002,108.291512,8069200
2018-01-17,111.199997,112.209999,110.570000,111.970001,109.543777,7030700
2018-01-18,111.739998,111.989998,110.199997,110.419998,108.027367,8070900
2018-01-19,110.970001,111.089996,109.839996,110.589996,108.193672,10514300
2018-01-22,110.269997,111.559998,110.059998,111.099998,108.692627,8073600
2018-01-23,110.269997,111.139999,109.889999,110.410004,108.017586,7477300
2018-01-24,110.959999,111.430000,110.290001,110.500000,108.105621,7211800
2018-01-25,110.599998,111.820000,110.120003,110.550003,108.154549,6291000
2018-01-26,110.809998,112.529999,110.669998,112.190002,109.759010,7743800
2018-01-29,112.099998,112.449997,111.239998,111.540001,109.123093,6847800
2018-01-30,111.419998,112.419998,110.099998,110.110001,107.724075,8393900
2018-01-31,110.080002,110.120003,108.470001,108.669998,106.315285,9841400
2018-02-01,108.620003,110.650002,107.360001,110.489998,108.095848,9518900
2018-02-02,109.949997,110.580002,108.449997,108.699997,106.344635,9947700
2018-02-05,107.099998,108.629997,104.010002,104.699997,102.431305,15107900
2018-02-06,102.879997,106.199997,101.760002,106.169998,103.869453,17765100
2018-02-07,107.830002,108.029999,104.410004,104.760002,102.490013,12445000
2018-02-08,105.470001,105.820000,101.190002,101.349998,99.153900,12667500
2018-02-09,102.550003,103.750000,100.260002,103.089996,100.856186,12479700
2018-02-12,103.930000,104.639999,102.099998,103.389999,101.149689,9584700
2018-02-13,102.639999,104.309998,102.400002,104.120003,101.863876,8447900
2018-02-14,103.489998,104.760002,102.690002,104.599998,102.333473,7425700
2018-02-15,105.360001,105.570000,103.930000,105.180000,102.900902,6494700
2018-02-16,105.190002,107.349998,105.190002,106.529999,104.221649,8746400
2018-02-20,106.370003,107.570000,105.519997,105.980003,103.683571,6734500
2018-02-21,106.000000,106.910004,105.019997,105.050003,102.773727,6743300
2018-02-22,105.309998,106.010002,104.930000,105.239998,102.959602,4462200
2018-02-23,105.750000,107.360001,105.430000,107.250000,104.926048,6101100
2018-02-26,108.000000,109.809998,107.669998,109.809998,107.430573,8138200
2018-02-27,108.000000,108.160004,104.849998,104.870003,102.597618,14179600
2018-02-28,105.449997,105.570000,103.139999,103.160004,100.924683,10760800
2018-03-01,103.199997,104.029999,101.330002,102.570000,100.347458,10487300
2018-03-02,102.000000,103.169998,101.440002,102.989998,100.758354,7835400
2018-03-05,102.709999,103.970001,102.419998,103.410004,101.169258,5736700
2018-03-06,104.000000,104.949997,103.510002,104.940002,102.666107,6216200
2018-03-07,103.720001,104.239998,102.769997,103.589996,101.345360,6214800
2018-03-08,103.989998,104.589996,103.470001,104.029999,101.775818,6627000
2018-03-09,104.430000,104.750000,103.639999,104.730003,102.460663,5618400
2018-03-12,104.720001,105.940002,104.720001,105.169998,102.891113,6485300
2018-03-13,105.830002,105.830002,103.419998,103.730003,101.482330,6716700
2018-03-14,104.529999,104.650002,103.470001,103.900002,101.648643,6235900
2018-03-15,104.000000,104.290001,103.239998,103.239998,101.002945,5174600
2018-03-16,103.559998,104.269997,102.839996,102.870003,100.640968,10468000
2018-03-19,102.800003,102.949997,101.000000,101.480003,99.281082,6528300
2018-03-20,101.540001,102.150002,100.750000,101.349998,99.153900,8330300
2018-03-21,101.500000,102.940002,101.419998,101.820000,99.613708,6136400
2018-03-22,101.290001,101.639999,100.410004,100.599998,98.420151,8911600
2018-03-23,100.849998,101.110001,98.449997,98.540001,96.404785,7505100
2018-03-26,99.860001,100.779999,99.080002,100.650002,98.469063,7340100
2018-03-27,100.879997,101.180000,98.889999,99.360001,97.207016,7193500
2018-03-28,99.500000,100.080002,98.150002,98.540001,96.404785,9099700
2018-03-29,99.010002,101.279999,98.860001,100.440002,98.263618,9343600
2018-04-02,100.180000,100.989998,97.779999,98.660004,96.522194,8203700
2018-04-03,98.800003,99.489998,97.699997,99.419998,97.265717,8484700
2018-04-04,98.430000,101.150002,97.760002,100.949997,98.762566,8759200
2018-04-05,101.360001,102.379997,100.980003,102.110001,99.897430,6612800
2018-04-06,101.629997,102.190002,99.449997,100.349998,98.175568,7162400
2018-04-09,100.699997,101.510002,99.580002,99.699997,97.539650,7094300
2018-04-10,100.919998,101.529999,100.320000,101.370003,99.173470,8116800
2018-04-11,100.779999,101.650002,100.410004,100.800003,98.615822,6305000
2018-04-12,101.419998,101.510002,99.680000,100.389999,98.214691,7337800
2018-04-13,101.000000,101.519997,100.160004,100.349998,98.175568,6324600
2018-04-16,100.690002,101.000000,99.730003,100.239998,98.067947,10328000
2018-04-17,101.199997,102.589996,100.750000,102.169998,99.956123,9577400
2018-04-18,102.669998,102.709999,101.199997,101.209999,99.016930,5822100
2018-04-19,101.000000,101.580002,100.220001,100.889999,98.703865,6803400
2018-04-20,101.180000,101.400002,99.910004,100.239998,98.067947,6396900
2018-04-23,100.550003,100.720001,99.529999,100.150002,97.979904,5889800
2018-04-24,100.580002,100.849998,98.860001,99.459999,97.304855,6567700
2018-04-25,99.500000,101.489998,99.050003,101.150002,98.958229,8977700
2018-04-26,101.230003,101.379997,99.739998,99.839996,97.676613,8038400
2018-04-27,99.779999,99.989998,98.940002,99.230003,97.079834,8038000
2018-04-30,100.410004,101.370003,100.120003,100.330002,98.155998,8558900
2018-05-01,100.180000,100.699997,98.930000,100.059998,97.891846,6716200
